"","Id","Age","Sex","Ethnicity","Body.Mass","Height","Cardiac.Output","Kidneys.mass","Kidneys.flow","Liver.mass","Liver.flow","Stomach.mass","Stomach.flow","Small.intestine.mass","Small.intestine.flow","Large.intestine.mass","Large.intestine.flow","Adipose.mass","Adipose.flow","Slowly.Perfused.mass","Slowly.Perfused.flow","Richly.Perfused.mass","Richly.Perfused.flow"
"29","1623","30.9626532798652","Female","White",60.0125443889004,"162.09696402051","343.263565863046",0.263197276667865,72.1491150645924,1.56334918212699,25.9223760375221,0.169086271643163,3.22055869922963,0.750119978131316,44.4746700027616,0.296056921338945,16.6976777836426,24.9832724431324,33.4877180133941,28.5538123594888,74.4588417846733,2.25610542656647,72.8526084772305
"30","1647","32.1412542901469","Female","White",57.144849371506,"155.689095377783","322.453083083837",0.26636809446236,66.4593394562179,1.94358403272339,25.2024279100441,0.158223104721016,3.25712518323808,0.682267867838491,40.6781578372827,0.394382844259014,15.8759810706515,25.2792953926731,29.1357423536765,24.4697696015692,71.2045801994478,1.93337208411951,70.6397290732789
"31","258","35.0150357426969","Female","White",49.9790451888943,"150.891224231781","310.55877064098",0.382156101326018,64.1074434965262,1.39508426132612,22.3096974056636,0.15072003463957,3.01456765325563,0.737488690185034,37.6798756775728,0.345705869647113,16.565435558324,11.7193281229939,29.7563875133668,32.5780450077624,66.9284034354851,1.9562804127913,70.1969599007862
"32","886","32.8872124822936","Female","White",57.2824455715726,"163.722028759591","349.752164079641",0.396734515657839,74.5373131304741,1.60752265283352,26.1824132211907,0.148976640865509,3.57422824396817,0.66211433823611,41.615710877192,0.343975242256492,16.5479649798874,18.3644025427613,30.9997885143428,32.7719005381376,78.5889061446463,2.01093145230914,77.7058389679399
"33","444","28.3250961448243","Female","White",63.0472102163707,"163.419261341338","341.897180311809",0.311803505737937,68.724186383053,1.23514847874602,24.9908832061864,0.122468286834803,3.69554425640736,0.644032094481982,40.7870762608951,0.358310143289103,18.1191872418927,24.5169842578452,29.8672139939887,33.0486667471099,74.6817110974928,1.89203373560657,81.0313778718924
"34","332","43.8535250513041","Female","White",59.8721800745892,"166.811198484909","329.258669363643",0.34432418942708,70.0137856866499,2.09666476253093,23.4299314181755,0.127058746434346,3.14657296500849,0.781742612886936,40.7453806518076,0.3548101165432,14.9021980845273,8.47066581416693,31.10130558512,44.9173157697584,72.5690269391247,1.9452469952762,73.3504680332296
"35","668","21.4710538591694","Female","White",57.8380523111115,"160.841805913023","346.295029804737",0.435136939495309,71.1636439843313,1.69497208044074,25.8225022643926,0.15816186484509,3.38247605032912,0.693824189755916,45.1128296650558,0.365331891201707,17.7026144384159,24.5168330675841,32.9919724409068,27.0986418734289,75.6966209395338,1.90858260586515,74.4223700217711
"36","745","24.531458228405","Female","White",50.1900105391118,"152.971597502504","336.062449725603",0.335666133799957,71.5447211950585,2.33561189949783,25.4171339844632,0.161658796030452,3.57473857961695,0.562083488143886,41.9558868584607,0.335831380421046,15.9254064389459,16.6551395238908,31.5938473189365,26.647641689825,70.1422166693696,2.11665429255067,75.9084986807522
"37","399","39.702109857718","Female","White",63.8067172465171,"174.112525639253","337.618215608838",0.402041943326409,63.0785571880255,2.08014862151771,26.1964383773024,0.144834321219435,3.68567867191686,0.635735900866616,42.9934946787877,0.411798946908783,16.852267221986,28.8764011313296,30.572995913496,28.4840849987554,76.6327779974461,1.92614108264374,77.6060055598776
"38","1340","26.5370510129974","Female","White",64.2178083776632,"166.594561451385","344.011035740578",0.417481537254963,69.0265952646335,1.32209048027714,25.014998726383,0.165200647164285,3.70417202819286,0.76157926175286,42.6922365142009,0.439548364064966,16.5417982514707,30.0638267134987,30.7266922272142,28.3751648453593,75.9494424481814,2.06611818031538,80.3551002803011
"39","1152","35.7457634551414","Female","White",56.4247558600154,"158.760180037353","330.347763535189",0.307377754847891,64.8438437494096,1.68344205367099,22.822339828157,0.149478767034685,3.19052589382642,0.593242216490428,40.9894427662587,0.304734282510414,17.024592619796,24.1061271314427,28.5476967216137,26.2196430433336,75.3795992632776,1.8178502376676,77.5497226928503
"40","1473","22.3767853634096","Female","White",58.4726933527905,"160.406357799783","348.691463799311",0.310973190986449,69.1758601421607,1.15273066013662,24.993033086827,0.137124386699817,3.43449178229531,0.654779803592079,44.188575670209,0.36951216352299,17.7079957186108,18.2879685838805,32.9808903045983,35.1558392761425,75.5064390982796,1.85068817468592,80.7041779963304
"41","535","21.7351925301642","Female","White",53.4543830136512,"154.760521695385","329.717429569509",0.362675230062556,66.2648601693317,1.93341322289231,24.3275055724231,0.14597977040001,3.47097622548862,0.738030151419257,39.4921517956731,0.330394159200154,17.0044537274131,15.1831586893532,33.3808581620079,31.699425789992,70.4339137651433,2.02762348335405,75.3427101520284
"42","1223","32.128908064613","Female","White",61.473435212115,"162.261495205446","326.367607234824",0.311767454882594,65.5527346799324,1.80224361106567,23.5263038707321,0.127185000303145,3.37844011664898,0.608489269787876,37.7476258493031,0.328510658894445,16.1353733878985,18.6700593730474,29.6684090906145,36.7776662262421,75.9400263845621,2.08517589703932,74.4186938551322
"43","692","39.0982806367081","Female","White",58.414475892565,"159.998350724049","327.552231616975",0.232302093775048,68.5694749683046,1.31139668975852,24.2741909449403,0.129994866392219,3.10105422347952,0.547695313442666,42.8302227327788,0.299711906803493,15.1066946362112,26.56796195057,26.3113237955259,25.9449120330712,74.6639853870605,2.14249462100587,72.6952849286739
"44","402","37.8600985707213","Female","White",57.8272741916436,"160.236849945966","319.668893047621",0.276954971986339,66.8194841162831,1.94393114154354,24.1215049274834,0.157880675854156,3.19857506142514,0.769534444775509,37.3616330273067,0.388565051955249,16.6355416913123,31.884837029275,28.3356649047505,19.6957565354983,71.3631406745601,1.84928883951312,71.8333486444993
"45","863","23.1606254050223","Female","White",56.345874356139,"153.260600163925","329.228691970357",0.281927854556619,62.5777982121286,2.21004901681129,22.8704872564038,0.149090962223743,3.22326478895224,0.615674321813138,44.1646329937464,0.326012204059633,17.9473727523648,19.0451965825096,30.3415621525176,30.5959096695396,73.6850812796663,1.98510534081199,74.4184925345774
"46","551","33.5188378761945","Female","White",51.6359934045324,"155.728575170972","325.367381612863",0.295004103995079,66.693392010055,2.17496587943202,24.6275093216584,0.134739608086041,3.59570910911624,0.70570358656835,37.93061181428,0.325842904758254,17.164832928221,19.416597507613,29.2887779945054,25.7265699161191,76.9738748792072,1.9413492394816,69.0926735558191
"47","1940","23.4508473828236","Female","White",66.269937222275,"166.534614973918","353.056027053659",0.311968945784155,74.8270779387076,1.92789482192563,25.7989875419621,0.130312918792096,3.22217301003093,0.717108229918695,41.696618754439,0.427880890143488,15.814076829499,19.8826776119263,34.0872106543875,39.7368068141801,78.9349371740973,1.80077232447634,78.6749451505357
"48","782","43.2009961213671","Female","White",60.4472187534868,"164.821650289283","322.958792843011",0.279976243694942,65.2827184736038,2.00772563150714,24.1578742621854,0.131934837838396,3.64301453200393,0.588966182739829,41.0961682848301,0.435778177485027,17.0938409447911,27.5126623844914,29.8247629733394,26.3491099991403,72.8234934733363,1.96729275645309,69.0369198989209
"49","1159","38.502364752524","Female","White",59.5151455273951,"164.62821583059","325.608050717174",0.443614283653887,64.521361253073,1.74847695087722,24.7980399272003,0.14426150486264,3.35387408199261,0.571175817925394,39.5955494072268,0.369203756167623,15.876370415495,25.3230989148147,31.5666822436887,28.5748841033557,71.8812708082166,1.75166485242665,74.0149025802806
"50","450","27.9589083661333","Female","White",60.0047765195719,"165.81097290872","337.784890022629",0.308439014122854,67.261261984437,1.61740620174375,24.2987293234224,0.136268039002802,3.47964397726731,0.651881373312303,42.94966604655,0.337167396097877,17.5645103979145,26.1664400104447,30.8702178305386,28.2145993904182,77.3103717587092,1.95656006414123,74.0504887037895
"51","1813","35.3664838969163","Female","White",57.3296684291887,"154.832678512861","312.784121287641",0.364774250757969,64.1312494374268,1.24889251693051,23.892848038887,0.138643137831566,3.28449872838006,0.65640920993325,36.5946938645267,0.368672698082613,17.8932845365961,21.5892081165687,29.0500026736382,30.1999569182298,67.6687983695436,2.02839321652823,70.2687456386431
"52","1242","34.8587441737932","Female","White",59.7554404103354,"168.140384141506","331.909884730902",0.27753135222472,66.5567943007413,2.03888335802662,25.0193924035373,0.16587564670022,3.5246000083591,0.694814003498058,41.8951683212679,0.444402952934106,18.1682355046342,12.9522364184864,30.9138442688517,39.981598031608,76.4161905680679,1.95157546703224,69.4156593554424
"53","269","24.312780036819","Female","White",54.7765692158715,"160.51368914453","343.612731470305",0.420351599535392,70.236191624904,1.68045795864937,26.1733161552866,0.150226586633696,3.36752127832389,0.703144793921284,43.9505313223541,0.324564254915052,17.1422447463016,15.3095723584138,31.6528456302644,33.2903538731502,75.2323523828877,1.95815660046676,75.8577283299823
"54","1463","41.0431695291452","Female","White",54.6131986050436,"155.985766030714","314.215516115697",0.302820791266251,66.8791836827383,1.32133408446659,22.4910391462327,0.14395771552136,3.21973636695849,0.578544593091661,36.8849001187245,0.331333598444419,16.3547495280219,14.7595782283579,29.06138019943,34.5971417504597,70.9116612668485,1.92385923039408,68.4128658067423
"55","715","41.9438919729261","Female","White",53.9387631778749,"152.912521658318","310.52866985693",0.418766587271373,67.0241678374487,1.88211886800227,22.7539706918826,0.12720421463222,3.18513172814466,0.554456037816616,36.4210863176801,0.352532619008467,15.0131004259619,23.5141318467837,27.1509123699592,24.7682920202613,72.24468044742,1.83082317166783,66.7356200384332
"56","156","40.5691711140249","Female","White",52.3670589543093,"149.940117073164","307.767790273262",0.348276769209018,67.6795230581859,1.72099728363756,21.6389222476419,0.152857099330271,3.10925568203753,0.611413683915704,36.2794466583788,0.406142722062467,15.8784027381374,18.6951152561824,28.2829087966177,27.911924020386,65.6865573530516,1.94455418048511,69.2127737392114
"57","162","39.2895756650354","Female","White",56.7084333301184,"158.835613234622","322.9943857314",0.303908467743919,68.5931868957528,1.60134683075927,22.8802599783257,0.169075159950347,3.023698949514,0.718451070353869,40.4144380196448,0.399050397737568,15.6569207761529,23.2626559795095,30.1952307965508,27.4115678362114,72.4889604304872,2.18934421760089,69.7416898849721
"58","1189","41.8785749208422","Female","White",60.8553027232504,"161.413288395504","322.786922166557",0.364892339806591,64.6096646269567,1.6438835897788,24.7691369639862,0.127933873359227,2.97558705495363,0.667070620851929,37.9393290608179,0.427392992364496,15.3320929895353,29.4154394949425,31.9441699334301,25.1565590606686,70.2164523232475,1.88757745072814,75.0004892136299
"59","1423","32.2703462123596","Female","White",60.3501224260789,"163.554055191733","339.144752832813",0.424793839599547,71.92427116254,1.51092822400475,22.7951344755972,0.173315327110229,3.38273033792214,0.614831787973006,41.9958824847503,0.317315049264547,17.2163973385022,23.8974584662074,31.986041351305,30.2320999961509,77.8878894888577,1.83817969206329,71.9564061933382
"60","635","29.9476229971499","Female","White",64.0042166330158,"171.73543030654","357.275019312238",0.227182698979371,73.3467859931409,1.71572183426607,25.4190164392908,0.166461265321281,3.6287787939628,0.629009606281148,42.7317651480707,0.401274786390096,17.7245669860751,23.3747196309366,35.1202433759942,35.08330191231,83.2554690082331,1.93616332744412,76.0483935674704
"61","406","32.1023985824935","Female","White",58.1923608832824,"161.473182313025","338.365905499167",0.372317163248899,71.3662692879296,1.85706295824943,23.5521222948668,0.133718165803118,3.1296371045048,0.676682180286131,37.5504053981809,0.372256381467375,18.2358060584637,10.522803548255,29.5919535028966,41.175955022307,79.4399242391671,2.14491773089005,75.499787613157
"62","1545","39.9264912943816","Female","White",60.7745350062081,"162.10486969703","332.528440919474",0.424237913577372,67.5753769695833,1.44634735832791,23.2587716743792,0.152935824507276,3.20872595692249,0.761833903094733,41.6960301517717,0.327194952574081,16.2368874517584,20.3952080590097,28.6642484941504,33.9963349253125,77.5751556162487,2.15389953879023,74.3132446046601
"63","319","46.2741583234113","Female","White",61.0238359257881,"168.968639875934","316.900896521723",0.294589204686666,65.3823864580562,2.21837669249929,21.7235411449473,0.147944190405981,3.35892129644168,0.749734347041728,39.3109259442955,0.356553024603567,17.0551412272262,28.6822254177335,27.6403420055534,25.9481913815255,69.2073006742278,1.98443576317483,73.2223377709747
"64","1277","39.3128861979368","Female","White",61.558597028746,"167.227834917405","322.3643663314",0.282929155580092,65.176837732699,1.57705271273297,23.4417277944105,0.122710386583426,3.23068662208086,0.649580805357237,38.5924255008878,0.339114537161116,16.9811600372364,11.9315473591218,30.2116422020878,42.6891512916077,71.8483745610224,1.72766880634768,72.8815118809753
"65","1964","49.9656011805345","Female","White",71.7232431779654,"173.574663578109","323.730838401208",0.408535034261731,62.6071839762336,1.85387329887811,22.2766815028543,0.162657604944673,3.05820172286007,0.637195950473955,39.613679988748,0.33125359540528,17.8236569553315,23.8113942459574,25.9707948271651,41.6926999502694,76.0093096616835,1.89362228869904,76.3713297663317
"66","1451","27.9315665746588","Female","White",58.9177325956427,"160.531889250553","332.867885603793",0.413985784996094,68.378017010857,1.45335257767599,25.5793481430872,0.160890738035999,3.39537565008242,0.749058400216615,40.7603430973645,0.374412039565804,16.886119279328,29.1331432850155,30.5768901521508,23.6376442246338,72.9200083613618,2.01306992461655,74.3717839095617
"67","1835","38.7809872459509","Female","White",59.5118266558567,"162.774942699633","327.39719178311",0.397979144777362,63.1434243674368,1.96113090745235,24.90344768548,0.149772225955895,3.40770208111733,0.601566427634775,37.0282679016787,0.371828470002071,16.2568868831104,23.6960827369368,33.0232388465585,29.739214925258,76.3396004151129,1.87247049219314,73.2946236026153
"68","1943","21.7926806536677","Female","White",60.8159477852771,"161.068484832325","344.251909280567",0.418257715669929,69.0067964263126,1.62781187925779,24.3401528279373,0.140397830850735,3.21777170053029,0.726007144385707,42.0602072765069,0.361107713996236,16.91687455079,28.6613103275305,33.3973398206614,26.0463829015953,74.3382045536286,2.04348203014829,80.9745621242001
"69","1799","39.9743459408256","Female","White",62.392554021071,"167.163920047156","321.757324569431",0.404609275939613,68.2211224876611,2.42595153067009,24.8741685356451,0.161300594987148,3.16870494415528,0.611720039733589,39.6559858953641,0.325597485113672,16.4022836972663,32.9530472685201,29.6862774569025,22.5186706744037,70.7722219294884,1.77388398382379,68.9765596229479
"70","403","32.780657772497","Female","White",48.1373054623561,"151.010526948191","311.196587087587",0.292578466205449,63.3746232605171,1.81291365165932,22.5949945831163,0.162983777216394,3.44062814147006,0.575974668618354,39.6244138561727,0.415679257056862,16.2571266861861,17.3086781033208,26.224906136775,24.7103710889692,68.0938354299167,1.91495931577246,71.5860589934325
"71","1345","33.2938256656246","Female","White",58.4989776442039,"166.555309901418","349.183851046781",0.306446542266359,72.3697075657173,1.73643428499292,23.7724004823763,0.156605927048331,3.39761518941121,0.63610326410705,39.2882944292452,0.414457358578413,17.6420511878499,16.2217443864964,29.6544853607074,36.4836606459841,83.4241863001588,1.93034696669395,79.6351105313152
"72","1490","45.2359766263485","Female","White",59.4475392283621,"166.389216380251","326.731512144117",0.361960113609639,66.6872039685181,1.26957070751625,23.7140817489384,0.160365661835482,3.21765468714936,0.640477291763986,38.0878767989113,0.417985178373249,15.4706117174372,17.6472617420801,26.6374096075602,35.917165558802,74.648778712231,2.02425602354696,78.2678949033719
"73","205","25.4638881927754","Female","White",61.9913143288172,"164.243474578411","344.378291595715",0.337243938177223,72.4926557609644,1.30534907496217,22.6177300513978,0.158500636756074,3.63230620165625,0.548859963218189,42.9800027903288,0.39868170299614,17.6253380060494,29.4198398429553,33.3087623206574,26.9352100826381,75.7453774114009,1.81430124957229,75.9761190532597
"74","456","34.8298584792537","Female","White",65.0906586669221,"165.8806782968","323.331988344277",0.333025064387289,62.1206132505334,2.22325501603681,21.4178614117268,0.12141468501236,3.52642959397226,0.632965960403473,40.3127987843091,0.405113962450085,17.181217509219,29.373387175461,29.4249275573618,29.217774080238,77.4626518174757,2.07642432485726,71.8854884196784
"75","1170","31.4609808291713","Female","White",59.995858977221,"164.117028356539","340.471351313878",0.351400173962212,66.4777977456027,1.94953133527042,23.70815526155,0.150971296553279,3.16148173826713,0.760393872482016,37.774673577099,0.347095543761922,16.7608939297833,27.6802689888166,35.5701447444693,26.0129864221039,78.6541760487557,2.07662108025555,78.3640282683511
"76","164","40.2728431789013","Female","White",63.7360653540309,"163.465929930282","324.416628398738",0.259949090144424,67.870158847408,1.42073666978711,22.8258279781661,0.158390454186928,3.27322740333815,0.706292153187173,40.8731638562824,0.415988312674667,16.0774754021348,22.2366908364228,31.8317131821852,36.0069214215803,70.0936506116009,1.95521966943022,71.5714111176221
"77","1217","47.0623085813646","Female","White",56.0165934501399,"158.225518760628","306.625096760029",0.470885897058733,61.0830079887592,1.78139374332634,23.0314066847715,0.116509352080154,3.28477299083855,0.598660494395749,37.6554538935952,0.349294385102715,15.9692616605893,26.6238376073272,26.6257772986643,23.2154171352255,71.0759146935474,2.19622831094672,67.8995015492631
"78","890","28.6318369813486","Female","White",64.3011362778601,"165.21375868678","344.907132338431",0.436442667691624,70.7701700084216,1.59105553771036,24.3499833696879,0.159119437716269,3.59488324035319,0.706357358296897,42.3456273505888,0.385668754554973,18.5338423583788,20.6681737753068,31.2677965883667,37.5498063524227,76.3055643707923,1.90486610448894,77.739265051842
"79","38","34.6517852907278","Female","White",59.3403872220614,"158.815110400975","332.223099399093",0.290950912910969,67.2503635507749,1.67622165740273,23.074580927743,0.134406285096087,3.47068292073972,0.60710635265522,39.1755790924749,0.332732279489504,16.0653449037714,28.7822429419838,29.174665930637,24.7349306843229,78.8692243581547,1.89424898529691,75.1426577147975
"80","1225","35.9230414452464","Female","White",57.6835468261423,"157.287526478545","328.129461719459",0.402788242835556,69.5602957823482,1.59192047204304,22.0254068470996,0.13181622035628,3.26494899991,0.764539368566173,40.2626533560352,0.347539223281441,16.5748139298262,27.828728675612,30.3924984634642,24.0193774958319,73.2823818955181,1.912062851092,72.7664624452573
